vehicle_id,vehicle_type,date,zone,zone_lat,zone_lon,demand_score,trip_count,battery_level_start,battery_level_end,charge_minutes,idle_minutes,downtime_wait_minutes,charger_distance_km,revenue_per_trip,downtime_cost,is_weekend,total_revenue,net_revenue
ER-1002,Cargo E-Rick,2024-02-15,Wakad,18.61083,73.74373,0.719,10,62.6,25.9,78,21,56,6.84,56.51,79.11,0,565.1,485.99
ER-1002,Cargo E-Rick,2024-02-16,Wakad,18.59257,73.75076,0.813,14,95.7,46.3,61,83,37,4.53,37.53,34.72,0,525.4200000000001,490.70000000000005
ER-1002,Cargo E-Rick,2024-02-17,Wakad,18.59415,73.76152,0.499,5,79.8,57.8,77,45,19,2.03,44.55,21.16,1,222.75,201.59
ER-1002,Cargo E-Rick,2024-02-18,Wakad,18.56866,73.756,0.434,7,84.4,43.6,44,69,4,1.09,56.36,5.64,1,394.52,388.88
ER-1002,Cargo E-Rick,2024-02-19,Wakad,18.61029,73.74259,0.653,6,76.6,52.4,41,84,17,1.85,28.84,12.26,0,173.04,160.78
ER-1002,Cargo E-Rick,2024-02-20,Wakad,18.55529,73.75076,0.703,10,98.8,36.6,64,58,0,0.9,56.85,0.0,0,568.5,568.5
ER-1002,Cargo E-Rick,2024-02-21,Wakad,18.59225,73.74474,0.782,11,89.6,48.6,77,79,31,3.94,42.67,33.07,0,469.37,436.3
ER-1002,Cargo E-Rick,2024-02-22,Wakad,18.58357,73.74984,0.769,13,68.8,5.2,100,71,23,1.96,45.78,26.32,0,595.14,568.8199999999999
ER-1002,Cargo E-Rick,2024-02-23,Wakad,18.58793,73.79001,0.636,6,70.3,36.8,43,30,4,0.98,43.97,4.4,0,263.82,259.42
ER-1002,Cargo E-Rick,2024-02-24,Wakad,18.59221,73.76246,0.6,9,73.4,19.1,100,78,23,3.74,58.59,33.69,1,527.3100000000001,493.62000000000006
ER-1002,Cargo E-Rick,2024-02-25,Wakad,18.59746,73.7554,0.544,7,66.1,27.2,94,40,8,1.38,47.47,9.49,1,332.28999999999996,322.79999999999995
ER-1002,Cargo E-Rick,2024-02-26,Wakad,18.59259,73.76047,0.708,14,74.9,5.0,85,20,20,2.21,46.52,23.26,0,651.2800000000001,628.0200000000001
ER-1002,Cargo E-Rick,2024-02-27,Wakad,18.60447,73.77448,0.68,8,60.9,20.5,83,49,10,1.07,72.29,18.07,0,578.32,560.25
ER-1002,Cargo E-Rick,2024-02-28,Wakad,18.60478,73.73893,0.707,11,91.5,32.1,73,88,1,0.63,53.71,1.34,0,590.8100000000001,589.47
ER-1002,Cargo E-Rick,2024-02-29,Wakad,18.60339,73.75958,0.79,11,78.1,11.8,115,53,65,7.83,34.15,55.5,0,375.65,320.15
ER-1003,Cargo E-Rick,2024-01-01,Katraj,18.45748,73.82297,0.447,7,97.2,62.2,33,38,26,4.18,49.07,31.89,0,343.49,311.6
ER-1003,Cargo E-Rick,2024-01-02,Katraj,18.46395,73.84709,0.516,6,99.1,74.7,40,22,30,3.32,59.96,44.97,0,359.76,314.78999999999996
ER-1003,Cargo E-Rick,2024-01-03,Katraj,18.45053,73.84516,0.524,9,74.0,23.1,80,45,58,6.87,38.05,55.17,0,342.45,287.28
ER-1003,Cargo E-Rick,2024-01-04,Katraj,18.43261,73.84029,0.561,5,65.0,43.9,72,76,51,7.51,61.39,78.27,0,306.95,228.68
ER-1003,Cargo E-Rick,2024-01-05,Katraj,18.44387,73.8409,0.638,10,80.8,29.8,81,62,5,0.41,40.43,5.05,0,404.3,399.25
ER-1003,Cargo E-Rick,2024-01-06,Katraj,18.45511,73.86781,0.267,3,61.3,48.3,42,46,15,3.27,43.41,16.28,1,130.23,113.94999999999999
ER-1003,Cargo E-Rick,2024-01-07,Katraj,18.45844,73.86398,0.333,5,99.6,68.2,36,57,24,2.72,63.94,38.37,1,319.7,281.33
ER-1003,Cargo E-Rick,2024-01-08,Katraj,18.43829,73.87358,0.566,8,92.3,56.9,39,26,64,7.96,32.38,51.81,0,259.04,207.23000000000002
ER-1003,Cargo E-Rick,2024-01-09,Katraj,18.45198,73.86934,0.478,6,84.1,47.7,50,39,30,3.49,49.07,36.8,0,294.42,257.62
ER-1003,Cargo E-Rick,2024-01-10,Katraj,18.44858,73.8649,0.479,7,70.8,27.5,98,42,29,4.17,40.1,29.07,0,280.7,251.63
ER-1003,Cargo E-Rick,2024-01-11,Katraj,18.44373,73.86573,0.677,9,76.5,22.8,94,87,52,6.34,67.39,87.61,0,606.51,518.9
ER-1003,Cargo E-Rick,2024-01-12,Katraj,18.43486,73.87605,0.568,9,83.4,44.8,61,28,33,4.64,30.77,25.38,0,276.93,251.55
ER-1003,Cargo E-Rick,2024-01-13,Katraj,18.43686,73.87216,0.396,6,70.3,37.4,62,85,60,7.19,43.19,64.79,1,259.14,194.34999999999997
ER-1003,Cargo E-Rick,2024-01-14,Katraj,18.49119,73.83636,0.365,4,64.2,38.2,82,81,35,4.01,32.12,28.11,1,128.48,100.36999999999999
ER-1003,Cargo E-Rick,2024-01-15,Katraj,18.45662,73.87105,0.441,5,74.2,49.9,55,33,57,7.22,61.15,87.14,0,305.75,218.61
ER-1003,Cargo E-Rick,2024-01-16,Katraj,18.47916,73.87023,0.47,11,86.2,44.6,51,72,55,7.05,43.05,59.19,0,473.54999999999995,414.35999999999996
ER-1003,Cargo E-Rick,2024-01-17,Katraj,18.4368,73.85391,0.558,6,74.8,49.2,63,33,18,2.32,46.24,20.81,0,277.44,256.63
ER-1003,Cargo E-Rick,2024-01-18,Katraj,18.46086,73.87669,0.486,7,83.5,38.7,69,83,54,6.41,48.17,65.03,0,337.19,272.15999999999997
ER-1003,Cargo E-Rick,2024-01-19,Katraj,18.43747,73.86329,0.603,12,82.5,35.9,77,55,39,5.87,57.56,56.12,0,690.72,634.6
ER-1003,Cargo E-Rick,2024-01-20,Katraj,18.4297,73.88574,0.361,3,61.5,46.0,73,80,44,5.29,36.84,40.52,1,110.52000000000001,70.0
ER-1003,Cargo E-Rick,2024-01-21,Katraj,18.46314,73.86938,0.351,3,95.5,78.1,12,40,58,7.78,56.69,82.21,1,170.07,87.86
ER-1003,Cargo E-Rick,2024-01-22,Katraj,18.46451,73.84426,0.45,3,61.7,51.2,76,86,52,6.13,50.84,66.1,0,152.52,86.42000000000002
ER-1003,Cargo E-Rick,2024-01-23,Katraj,18.46084,73.87113,0.527,8,83.9,34.4,43,25,25,3.26,44.55,27.84,0,356.4,328.56
ER-1003,Cargo E-Rick,2024-01-24,Katraj,18.42983,73.89029,0.483,3,96.8,86.0,0,48,7,0.92,74.34,13.01,0,223.02,210.01000000000002
ER-1003,Cargo E-Rick,2024-01-25,Katraj,18.48316,73.87657,0.456,2,83.2,74.0,47,29,30,3.6,68.81,51.61,0,137.62,86.01
ER-1003,Cargo E-Rick,2024-01-26,Katraj,18.44139,73.85741,0.374,6,62.8,28.7,79,70,19,0.81,67.27,31.95,0,403.62,371.67
ER-1003,Cargo E-Rick,2024-01-27,Katraj,18.45292,73.8744,0.386,4,69.4,48.8,66,75,32,4.06,74.49,59.59,1,297.96,238.36999999999998
ER-1003,Cargo E-Rick,2024-01-28,Katraj,18.45529,73.88087,0.447,9,95.5,46.0,70,38,39,3.52,52.51,51.2,1,472.59,421.39
ER-1003,Cargo E-Rick,2024-01-29,Katraj,18.42571,73.86591,0.591,8,74.6,43.0,35,62,15,1.33,67.84,25.44,0,542.72,517.28
ER-1003,Cargo E-Rick,2024-01-30,Katraj,18.41818,73.85917,0.497,6,90.5,51.7,70,72,14,0.85,63.54,22.24,0,381.24,359.0
ER-1003,Cargo E-Rick,2024-01-31,Katraj,18.45196,73.84422,0.565,6,70.3,45.9,87,58,42,4.89,63.39,66.56,0,380.34000000000003,313.78000000000003
ER-1003,Cargo E-Rick,2024-02-01,Katraj,18.48698,73.8842,0.325,5,71.9,49.4,84,67,60,7.8,53.26,79.89,0,266.3,186.41000000000003
ER-1003,Cargo E-Rick,2024-02-02,Katraj,18.41241,73.86957,0.59,8,62.7,12.3,88,33,57,6.19,70.31,100.2,0,562.48,462.28000000000003
ER-1003,Cargo E-Rick,2024-02-03,Katraj,18.42487,73.87203,0.369,5,90.3,60.4,59,61,25,2.78,72.98,45.61,1,364.90000000000003,319.29
ER-1003,Cargo E-Rick,2024-02-04,Katraj,18.44625,73.85234,0.515,7,99.9,72.0,8,57,26,4.01,30.31,19.7,1,212.17,192.47
ER-1003,Cargo E-Rick,2024-02-05,Katraj,18.45336,73.85668,0.547,7,88.8,50.8,48,63,31,4.44,32.76,25.39,0,229.32,203.93
ER-1003,Cargo E-Rick,2024-02-06,Katraj,18.43952,73.87124,0.31,3,63.6,47.8,37,71,60,6.67,55.79,83.69,0,167.37,83.68
ER-1003,Cargo E-Rick,2024-02-07,Katraj,18.44875,73.88933,0.314,1,80.8,76.2,22,30,24,1.79,72.37,43.42,0,72.37,28.950000000000003
ER-1003,Cargo E-Rick,2024-02-08,Katraj,18.45315,73.87693,0.378,7,92.6,60.1,44,76,0,1.15,73.08,0.0,0,511.56,511.56
ER-1003,Cargo E-Rick,2024-02-09,Katraj,18.46053,73.87429,0.49,7,80.9,44.8,77,77,31,4.14,60.1,46.58,0,420.7,374.12
ER-1003,Cargo E-Rick,2024-02-10,Katraj,18.42025,73.84311,0.382,4,97.6,72.4,26,64,27,3.86,33.61,22.69,1,134.44,111.75
ER-1003,Cargo E-Rick,2024-02-11,Katraj,18.44208,73.8555,0.32,4,69.1,48.5,50,31,40,4.64,57.43,57.43,1,229.72,172.29
ER-1003,Cargo E-Rick,2024-02-12,Katraj,18.43578,73.86526,0.526,9,93.2,44.6,35,64,43,5.62,73.03,78.51,0,657.27,578.76
ER-1003,Cargo E-Rick,2024-02-13,Katraj,18.46123,73.85147,0.497,7,80.4,45.2,78,43,18,2.22,45.64,20.54,0,319.48,298.94
ER-1003,Cargo E-Rick,2024-02-14,Katraj,18.45273,73.87713,0.561,6,81.7,51.7,56,86,26,2.5,29.18,18.96,0,175.07999999999998,156.11999999999998
ER-1003,Cargo E-Rick,2024-02-15,Katraj,18.45224,73.87407,0.539,10,87.1,29.7,89,62,23,3.35,32.7,18.8,0,327.0,308.2
ER-1003,Cargo E-Rick,2024-02-16,Katraj,18.45715,73.85879,0.51,6,90.0,54.2,63,63,54,5.66,33.75,45.56,0,202.5,156.94
ER-1003,Cargo E-Rick,2024-02-17,Katraj,18.45267,73.86418,0.281,8,67.8,39.7,66,43,18,1.58,46.91,21.11,1,375.28,354.16999999999996
ER-1003,Cargo E-Rick,2024-02-18,Katraj,18.46081,73.86132,0.411,8,96.5,66.4,49,85,62,7.62,59.37,92.02,1,474.96,382.94
ER-1003,Cargo E-Rick,2024-02-19,Katraj,18.45484,73.8563,0.461,6,84.6,59.4,56,44,54,7.13,51.16,69.07,0,306.96,237.89
ER-1003,Cargo E-Rick,2024-02-20,Katraj,18.43488,73.86502,0.332,6,94.4,58.6,55,81,69,7.69,71.8,123.85,0,430.79999999999995,306.94999999999993
ER-1003,Cargo E-Rick,2024-02-21,Katraj,18.43676,73.84754,0.535,4,71.5,54.6,64,54,56,7.14,52.49,73.48,0,209.96,136.48000000000002
ER-1003,Cargo E-Rick,2024-02-22,Katraj,18.47015,73.86664,0.601,11,67.9,5.8,111,60,60,6.94,69.44,104.15,0,763.8399999999999,659.6899999999999
ER-1003,Cargo E-Rick,2024-02-23,Katraj,18.42029,73.87757,0.55,6,99.7,71.2,45,72,36,3.79,46.54,41.88,0,279.24,237.36
ER-1003,Cargo E-Rick,2024-02-24,Katraj,18.42904,73.83698,0.381,8,75.9,38.4,91,54,51,6.5,31.3,39.9,1,250.4,210.5
ER-1003,Cargo E-Rick,2024-02-25,Katraj,18.43873,73.85175,0.491,6,75.9,46.5,54,55,27,3.94,63.05,42.56,1,378.29999999999995,335.73999999999995
ER-1003,Cargo E-Rick,2024-02-26,Katraj,18.43421,73.86116,0.623,9,83.3,44.1,87,36,43,5.47,52.02,55.93,0,468.18,412.25
ER-1003,Cargo E-Rick,2024-02-27,Katraj,18.45783,73.86068,0.5,9,95.0,59.0,67,22,29,3.33,60.37,43.77,0,543.3299999999999,499.55999999999995
ER-1003,Cargo E-Rick,2024-02-28,Katraj,18.42053,73.8813,0.422,4,78.7,54.0,79,31,53,5.25,39.62,52.5,0,158.48,105.97999999999999
ER-1003,Cargo E-Rick,2024-02-29,Katraj,18.44379,73.84057,0.434,6,99.6,78.4,11,55,47,6.52,47.29,55.56,0,283.74,228.18
ER-1004,Cargo E-Rick,2024-01-01,Hinjawadi,18.60028,73.73541,0.786,12,75.7,5.0,113,40,43,4.57,40.79,43.85,0,489.48,445.63
ER-1004,Cargo E-Rick,2024-01-02,Hinjawadi,18.57072,73.74112,0.849,15,83.0,26.3,95,32,54,6.19,64.79,87.47,0,971.8500000000001,884.3800000000001
ER-1004,Cargo E-Rick,2024-01-03,Hinjawadi,18.60732,73.74643,0.679,9,69.0,18.0,79,25,54,7.09,68.88,92.98,0,619.92,526.9399999999999
ER-1004,Cargo E-Rick,2024-01-04,Hinjawadi,18.599,73.69608,0.832,13,96.8,47.3,46,25,61,7.57,59.74,91.11,0,776.62,685.51
ER-1004,Cargo E-Rick,2024-01-05,Hinjawadi,18.59543,73.75459,0.844,12,95.5,51.7,56,44,42,5.29,40.21,42.22,0,482.52,440.29999999999995
ER-1004,Cargo E-Rick,2024-01-06,Hinjawadi,18.62062,73.72003,0.61,9,74.1,36.7,78,68,31,4.45,46.11,35.74,1,414.99,379.25
ER-1004,Cargo E-Rick,2024-01-07,Hinjawadi,18.61388,73.72621,0.603,6,93.9,62.4,44,44,43,5.53,74.92,80.54,1,449.52,368.97999999999996
ER-1004,Cargo E-Rick,2024-01-08,Hinjawadi,18.57722,73.74487,0.872,11,69.8,20.4,112,32,11,1.58,69.04,18.99,0,759.44,740.45
ER-1004,Cargo E-Rick,2024-01-09,Hinjawadi,18.58258,73.71475,0.789,8,71.3,29.0,67,84,23,2.52,30.54,17.56,0,244.32,226.76
ER-1004,Cargo E-Rick,2024-01-10,Hinjawadi,18.60165,73.73534,0.777,13,68.8,5.0,86,35,34,3.77,66.84,56.82,0,868.9200000000001,812.1
ER-1004,Cargo E-Rick,2024-01-11,Hinjawadi,18.60052,73.75499,0.807,11,74.9,34.9,71,50,36,3.67,37.84,34.06,0,416.24,382.18
ER-1004,Cargo E-Rick,2024-01-12,Hinjawadi,18.58526,73.75551,0.851,12,75.1,19.4,88,77,21,2.77,72.16,37.88,0,865.92,828.04
ER-1004,Cargo E-Rick,2024-01-13,Hinjawadi,18.58017,73.74063,0.751,12,81.0,27.6,77,49,14,1.25,54.18,18.96,1,650.16,631.1999999999999
ER-1004,Cargo E-Rick,2024-01-14,Hinjawadi,18.59311,73.73097,0.835,8,60.8,26.8,79,35,17,2.41,52.86,22.47,1,422.88,400.40999999999997
ER-1004,Cargo E-Rick,2024-01-15,Hinjawadi,18.59126,73.76663,0.703,12,73.2,11.4,83,21,55,7.55,33.96,46.7,0,407.52,360.82
ER-1004,Cargo E-Rick,2024-01-16,Hinjawadi,18.60131,73.74246,0.974,11,99.5,58.0,65,34,43,5.1,46.05,49.5,0,506.54999999999995,457.04999999999995
ER-1004,Cargo E-Rick,2024-01-17,Hinjawadi,18.58369,73.75079,0.916,13,86.0,5.0,122,84,32,4.67,35.01,28.01,0,455.13,427.12
ER-1004,Cargo E-Rick,2024-01-18,Hinjawadi,18.58791,73.72565,0.898,13,69.8,5.0,117,69,63,8.0,35.57,56.02,0,462.41,406.39000000000004
ER-1004,Cargo E-Rick,2024-01-19,Hinjawadi,18.60158,73.71135,0.703,11,83.5,33.0,64,61,22,1.9,69.45,38.2,0,763.95,725.75
ER-1004,Cargo E-Rick,2024-01-20,Hinjawadi,18.59758,73.75241,0.643,7,69.8,45.1,32,35,48,6.57,41.33,49.6,1,289.31,239.71
ER-1004,Cargo E-Rick,2024-01-21,Hinjawadi,18.59932,73.73759,0.757,13,95.0,43.5,75,30,57,7.33,43.81,62.43,1,569.53,507.09999999999997
ER-1004,Cargo E-Rick,2024-01-22,Hinjawadi,18.60832,73.73094,0.767,10,64.0,11.3,107,58,19,2.77,54.97,26.11,0,549.7,523.59
ER-1004,Cargo E-Rick,2024-01-23,Hinjawadi,18.55947,73.74436,0.787,11,97.2,42.0,51,65,55,5.77,69.13,95.05,0,760.43,665.38
ER-1004,Cargo E-Rick,2024-01-24,Hinjawadi,18.58286,73.75248,0.976,17,62.7,5.0,127,58,5,1.53,65.17,8.15,0,1107.89,1099.74
ER-1004,Cargo E-Rick,2024-01-25,Hinjawadi,18.55191,73.7125,0.884,13,78.9,7.9,99,88,13,1.06,55.92,18.17,0,726.96,708.7900000000001
ER-1004,Cargo E-Rick,2024-01-26,Hinjawadi,18.617,73.74534,0.934,13,83.6,33.8,98,72,19,2.56,63.82,30.31,0,829.66,799.35
ER-1004,Cargo E-Rick,2024-01-27,Hinjawadi,18.59471,73.74177,0.755,13,63.7,5.4,109,71,26,3.95,42.77,27.8,1,556.01,528.21
ER-1004,Cargo E-Rick,2024-01-28,Hinjawadi,18.62347,73.73851,0.853,10,75.1,16.4,89,37,23,2.07,61.19,35.18,1,611.9,576.72
ER-1004,Cargo E-Rick,2024-01-29,Hinjawadi,18.59112,73.72985,0.902,13,75.2,5.0,115,51,41,6.07,49.67,50.91,0,645.71,594.8000000000001
ER-1004,Cargo E-Rick,2024-01-30,Hinjawadi,18.61679,73.74233,1.0,14,63.9,5.0,117,63,40,4.12,35.13,35.13,0,491.82000000000005,456.69000000000005
ER-1004,Cargo E-Rick,2024-01-31,Hinjawadi,18.60529,73.73399,0.931,15,69.8,5.0,149,51,21,3.45,62.39,32.75,0,935.85,903.1
ER-1004,Cargo E-Rick,2024-02-01,Hinjawadi,18.60409,73.7744,0.92,15,88.9,5.0,110,43,45,5.0,40.56,45.63,0,608.4000000000001,562.7700000000001
ER-1004,Cargo E-Rick,2024-02-02,Hinjawadi,18.58503,73.70833,0.792,11,90.4,41.5,61,51,37,4.51,69.12,63.93,0,760.32,696.3900000000001
ER-1004,Cargo E-Rick,2024-02-03,Hinjawadi,18.58039,73.74309,0.599,11,61.9,20.6,92,38,16,1.61,37.18,14.87,1,408.98,394.11
ER-1004,Cargo E-Rick,2024-02-04,Hinjawadi,18.59192,73.7579,0.689,11,73.3,13.4,120,85,20,2.62,61.42,30.71,1,675.62,644.91
ER-1004,Cargo E-Rick,2024-02-05,Hinjawadi,18.60794,73.72499,0.81,10,86.9,43.8,61,31,27,2.86,49.35,33.31,0,493.5,460.19
ER-1004,Cargo E-Rick,2024-02-06,Hinjawadi,18.59599,73.77608,0.748,11,87.6,17.9,91,83,6,1.06,61.9,9.29,0,680.9,671.61
ER-1004,Cargo E-Rick,2024-02-07,Hinjawadi,18.56943,73.75056,0.834,11,75.1,26.6,94,89,10,0.79,58.06,14.51,0,638.6600000000001,624.1500000000001
ER-1004,Cargo E-Rick,2024-02-08,Hinjawadi,18.58516,73.73194,0.921,12,60.0,5.0,95,28,8,1.73,31.3,6.26,0,375.6,369.34000000000003
ER-1004,Cargo E-Rick,2024-02-09,Hinjawadi,18.62039,73.72199,0.879,10,98.6,59.3,63,62,49,5.62,36.86,45.16,0,368.6,323.44000000000005
ER-1004,Cargo E-Rick,2024-02-10,Hinjawadi,18.59367,73.75038,0.803,10,88.4,23.9,76,22,61,6.98,28.21,43.01,1,282.1,239.09000000000003
ER-1004,Cargo E-Rick,2024-02-11,Hinjawadi,18.583,73.7367,0.708,8,67.0,37.6,93,70,57,6.95,41.55,59.21,1,332.4,273.19
ER-1004,Cargo E-Rick,2024-02-12,Hinjawadi,18.59919,73.72811,0.754,8,85.9,48.6,71,26,14,1.49,63.79,22.33,0,510.32,487.99
ER-1004,Cargo E-Rick,2024-02-13,Hinjawadi,18.60106,73.76858,0.85,14,76.7,27.5,77,27,14,1.03,60.96,21.34,0,853.44,832.1
ER-1004,Cargo E-Rick,2024-02-14,Hinjawadi,18.59659,73.74306,0.805,18,60.5,5.0,108,39,51,6.55,60.69,77.38,0,1092.42,1015.0400000000001
ER-1004,Cargo E-Rick,2024-02-15,Hinjawadi,18.59223,73.7472,0.747,12,85.9,26.5,76,27,27,4.29,35.72,24.11,0,428.64,404.53
ER-1004,Cargo E-Rick,2024-02-16,Hinjawadi,18.60333,73.75365,0.864,14,72.9,5.0,100,84,14,2.61,54.14,18.95,0,757.96,739.01
ER-1004,Cargo E-Rick,2024-02-17,Hinjawadi,18.58232,73.74747,0.7,12,98.9,36.9,78,54,0,0.59,32.77,0.0,1,393.24,393.24
ER-1004,Cargo E-Rick,2024-02-18,Hinjawadi,18.57529,73.73726,0.752,8,87.8,58.1,44,43,12,2.06,63.88,19.16,1,511.04,491.88
ER-1004,Cargo E-Rick,2024-02-19,Hinjawadi,18.59943,73.73386,0.905,10,85.7,29.4,78,77,30,4.02,43.22,32.41,0,432.2,399.78999999999996
ER-1004,Cargo E-Rick,2024-02-20,Hinjawadi,18.59999,73.71925,0.858,13,63.8,10.8,107,63,23,3.54,48.37,27.81,0,628.81,601.0
ER-1004,Cargo E-Rick,2024-02-21,Hinjawadi,18.57928,73.73806,0.917,18,79.5,5.0,115,54,33,3.99,72.3,59.65,0,1301.3999999999999,1241.7499999999998
ER-1004,Cargo E-Rick,2024-02-22,Hinjawadi,18.60412,73.75264,0.869,10,61.0,8.0,94,85,62,7.51,56.98,88.32,0,569.8,481.47999999999996
ER-1004,Cargo E-Rick,2024-02-23,Hinjawadi,18.60609,73.74179,0.728,13,63.4,5.8,116,50,41,5.75,56.4,57.81,0,733.1999999999999,675.3899999999999
ER-1004,Cargo E-Rick,2024-02-24,Hinjawadi,18.58794,73.74061,0.789,11,68.9,5.0,108,21,25,2.17,44.51,27.82,1,489.60999999999996,461.78999999999996
ER-1004,Cargo E-Rick,2024-02-25,Hinjawadi,18.60922,73.73411,0.61,9,73.6,19.9,102,27,31,4.17,65.39,50.68,1,588.51,537.83
ER-1004,Cargo E-Rick,2024-02-26,Hinjawadi,18.60453,73.73064,0.806,11,64.6,24.9,104,54,22,3.04,50.59,27.82,0,556.49,528.67
ER-1004,Cargo E-Rick,2024-02-27,Hinjawadi,18.58558,73.74731,0.924,12,83.4,19.9,112,43,44,5.64,34.35,37.78,0,412.20000000000005,374.4200000000001
ER-1004,Cargo E-Rick,2024-02-28,Hinjawadi,18.60764,73.78533,0.773,12,66.5,6.3,105,20,69,7.35,72.85,125.67,0,874.1999999999999,748.53
ER-1004,Cargo E-Rick,2024-02-29,Hinjawadi,18.60931,73.75195,0.861,13,68.1,5.0,107,86,28,3.68,34.5,24.15,0,448.5,424.35
ER-1005,Premium E-Rick,2024-01-01,Wakad,18.60526,73.76878,0.687,12,97.1,52.4,33,68,46,5.29,77.3,88.9,0,927.5999999999999,838.6999999999999
ER-1005,Premium E-Rick,2024-01-02,Wakad,18.5973,73.76732,0.705,12,80.6,29.6,83,27,43,5.37,59.83,64.32,0,717.96,653.6400000000001
ER-1005,Premium E-Rick,2024-01-03,Wakad,18.60366,73.76809,0.614,9,91.5,58.4,75,80,22,2.94,53.96,29.68,0,485.64,455.96
ER-1005,Premium E-Rick,2024-01-04,Wakad,18.58571,73.76248,0.627,12,97.0,25.4,77,59,59,7.88,62.57,92.3,0,750.84,658.5400000000001
ER-1005,Premium E-Rick,2024-01-05,Wakad,18.60287,73.75617,0.696,9,70.6,34.0,86,45,55,7.07,68.9,94.74,0,620.1,525.36
ER-1005,Premium E-Rick,2024-01-06,Wakad,18.60439,73.76487,0.472,6,82.4,61.4,37,89,45,6.32,80.97,91.09,1,485.82,394.73
ER-1005,Premium E-Rick,2024-01-07,Wakad,18.5751,73.74806,0.745,13,60.3,5.0,113,75,38,5.07,48.98,46.53,1,636.74,590.21
ER-1005,Premium E-Rick,2024-01-08,Wakad,18.5903,73.77578,0.616,13,76.4,9.3,104,77,60,7.3,62.7,94.05,0,815.1,721.0500000000001
ER-1005,Premium E-Rick,2024-01-09,Wakad,18.57066,73.76194,0.579,9,88.0,36.3,70,72,15,1.91,78.46,29.42,0,706.14,676.72
ER-1005,Premium E-Rick,2024-01-10,Wakad,18.61696,73.74532,0.671,11,90.3,38.9,87,48,37,4.69,67.06,62.03,0,737.6600000000001,675.6300000000001
ER-1005,Premium E-Rick,2024-01-11,Wakad,18.60261,73.74081,0.925,19,87.3,5.0,142,69,70,7.91,81.87,143.27,0,1555.5300000000002,1412.2600000000002
ER-1005,Premium E-Rick,2024-01-12,Wakad,18.61759,73.75507,0.742,13,90.6,24.8,119,27,26,3.23,55.57,36.12,0,722.41,686.29
ER-1005,Premium E-Rick,2024-01-13,Wakad,18.58831,73.76354,0.561,13,61.9,15.8,77,31,49,5.73,44.54,54.56,1,579.02,524.46
ER-1005,Premium E-Rick,2024-01-14,Wakad,18.62144,73.73156,0.52,9,81.8,26.3,67,43,33,3.93,86.12,71.05,1,775.08,704.0300000000001
ER-1005,Premium E-Rick,2024-01-15,Wakad,18.59766,73.77707,0.814,18,73.8,5.0,130,75,36,4.14,65.86,59.27,0,1185.48,1126.21
ER-1005,Premium E-Rick,2024-01-16,Wakad,18.60234,73.75644,0.701,13,67.4,5.0,133,80,35,4.02,48.78,42.68,0,634.14,591.46
ER-1005,Premium E-Rick,2024-01-17,Wakad,18.60992,73.75635,0.603,10,72.9,26.3,110,37,53,6.04,73.59,97.5,0,735.9000000000001,638.4000000000001
ER-1005,Premium E-Rick,2024-01-18,Wakad,18.60866,73.73909,0.806,17,92.0,12.6,129,74,23,2.55,49.93,28.71,0,848.81,820.0999999999999
ER-1005,Premium E-Rick,2024-01-19,Wakad,18.61085,73.74909,0.65,15,94.8,5.0,119,50,19,2.51,59.29,28.16,0,889.35,861.19
ER-1005,Premium E-Rick,2024-01-20,Wakad,18.62442,73.7572,0.598,11,69.9,24.8,113,65,14,2.82,80.32,28.11,1,883.52,855.41
ER-1005,Premium E-Rick,2024-01-21,Wakad,18.60628,73.75769,0.7,14,72.8,5.0,128,39,26,3.77,68.33,44.41,1,956.62,912.21
ER-1005,Premium E-Rick,2024-01-22,Wakad,18.61651,73.73444,0.732,14,67.6,14.1,118,61,24,3.5,35.54,21.32,0,497.56,476.24
ER-1005,Premium E-Rick,2024-01-23,Wakad,18.59845,73.78072,0.774,14,71.1,20.8,103,32,6,0.7,51.12,7.67,0,715.68,708.01
ER-1005,Premium E-Rick,2024-01-24,Wakad,18.60032,73.75087,0.834,18,68.4,5.0,126,42,9,0.94,54.74,12.32,0,985.32,973.0
ER-1005,Premium E-Rick,2024-01-25,Wakad,18.60564,73.79049,0.548,11,95.6,34.7,58,49,15,1.93,52.74,19.78,0,580.14,560.36
ER-1005,Premium E-Rick,2024-01-26,Wakad,18.63839,73.75359,0.618,12,73.8,5.0,113,42,39,4.7,35.08,34.21,0,420.96,386.75
ER-1005,Premium E-Rick,2024-01-27,Wakad,18.57628,73.78202,0.549,7,67.4,40.9,107,86,40,5.04,34.3,34.3,1,240.09999999999997,205.79999999999995
ER-1005,Premium E-Rick,2024-01-28,Wakad,18.61393,73.77787,0.658,13,76.9,19.8,87,21,29,3.61,45.39,32.91,1,590.07,557.1600000000001
ER-1005,Premium E-Rick,2024-01-29,Wakad,18.60169,73.74611,0.644,13,73.3,5.0,104,71,55,6.98,85.83,118.02,0,1115.79,997.77
ER-1005,Premium E-Rick,2024-01-30,Wakad,18.62105,73.76356,0.798,17,92.1,5.0,104,64,27,4.27,55.51,37.47,0,943.67,906.1999999999999
ER-1005,Premium E-Rick,2024-01-31,Wakad,18.62151,73.76077,0.592,8,88.4,42.2,59,83,44,4.72,41.24,45.37,0,329.92,284.55
